Wed May 20 15:23:15 BST 2015,4028,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-72
Wed May 20 15:23:16 BST 2015,4029,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-72
Wed May 20 15:23:17 BST 2015,4030,C4:A7:11:A1:77:3D,-61,DD:C7:A7:28:92:8F,-69,D2:39:1D:79:43:7B,-74
Wed May 20 15:23:18 BST 2015,4031,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-74,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:19 BST 2015,4032,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-73,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:21 BST 2015,4033,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-73,DD:C7:A7:28:92:8F,-84
Wed May 20 15:23:22 BST 2015,4034,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:23 BST 2015,4035,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:24 BST 2015,4036,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-83
Wed May 20 15:23:25 BST 2015,4037,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-73
Wed May 20 15:23:26 BST 2015,4038,DD:C7:A7:28:92:8F,-55,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68
Wed May 20 15:23:27 BST 2015,4039,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-64,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:28 BST 2015,4040,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-64,DD:C7:A7:28:92:8F,-78
Wed May 20 15:23:29 BST 2015,4041,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:30 BST 2015,4042,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:31 BST 2015,4043,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:32 BST 2015,4044,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-81
Wed May 20 15:23:33 BST 2015,4045,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:34 BST 2015,4046,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:35 BST 2015,4047,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-79
Wed May 20 15:23:37 BST 2015,4048,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:38 BST 2015,4049,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:39 BST 2015,4050,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-83
Wed May 20 15:23:40 BST 2015,4051,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-77
Wed May 20 15:23:41 BST 2015,4052,DD:C7:A7:28:92:8F,-58,C4:A7:11:A1:77:3D,-62,D2:39:1D:79:43:7B,-65
Wed May 20 15:23:42 BST 2015,4053,C4:A7:11:A1:77:3D,-62,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-75
Wed May 20 15:23:43 BST 2015,4054,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:44 BST 2015,4055,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:45 BST 2015,4056,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-64,DD:C7:A7:28:92:8F,-73
Wed May 20 15:23:46 BST 2015,4057,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-70
Wed May 20 15:23:47 BST 2015,4058,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-80
Wed May 20 15:23:48 BST 2015,4059,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-85
Wed May 20 15:23:49 BST 2015,4060,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-78
Wed May 20 15:23:50 BST 2015,4061,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-73
Wed May 20 15:23:52 BST 2015,4062,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-74
Wed May 20 15:23:53 BST 2015,4063,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-79
Wed May 20 15:23:54 BST 2015,4064,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-82
Wed May 20 15:23:55 BST 2015,4065,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-81
Wed May 20 15:23:56 BST 2015,4066,DD:C7:A7:28:92:8F,-57,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-64
Wed May 20 15:23:57 BST 2015,4067,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-71
Wed May 20 15:23:58 BST 2015,4068,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-76
Wed May 20 15:23:59 BST 2015,4069,C4:A7:11:A1:77:3D,-62,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-76
Wed May 20 15:24:00 BST 2015,4070,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-85
Wed May 20 15:24:01 BST 2015,4071,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:02 BST 2015,4072,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-83
Wed May 20 15:24:03 BST 2015,4073,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-78
Wed May 20 15:24:04 BST 2015,4074,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-78
Wed May 20 15:24:05 BST 2015,4075,C4:A7:11:A1:77:3D,-61,DD:C7:A7:28:92:8F,-71,D2:39:1D:79:43:7B,-73
Wed May 20 15:24:07 BST 2015,4076,C4:A7:11:A1:77:3D,-60,DD:C7:A7:28:92:8F,-67,D2:39:1D:79:43:7B,-76
Wed May 20 15:24:08 BST 2015,4077,C4:A7:11:A1:77:3D,-61,DD:C7:A7:28:92:8F,-67,D2:39:1D:79:43:7B,-69
Wed May 20 15:24:09 BST 2015,4078,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:10 BST 2015,4079,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-76
Wed May 20 15:24:11 BST 2015,4080,DD:C7:A7:28:92:8F,-57,D2:39:1D:79:43:7B,-58,C4:A7:11:A1:77:3D,-61
Wed May 20 15:24:12 BST 2015,4081,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-75,DD:C7:A7:28:92:8F,-77
Wed May 20 15:24:13 BST 2015,4082,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-86
Wed May 20 15:24:14 BST 2015,4083,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:15 BST 2015,4084,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-74
Wed May 20 15:24:16 BST 2015,4085,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:17 BST 2015,4086,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-82
Wed May 20 15:24:18 BST 2015,4087,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:19 BST 2015,4088,C4:A7:11:A1:77:3D,-61,DD:C7:A7:28:92:8F,-68,D2:39:1D:79:43:7B,-69
Wed May 20 15:24:20 BST 2015,4089,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-77
Wed May 20 15:24:21 BST 2015,4090,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:23 BST 2015,4091,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:24 BST 2015,4092,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-77
Wed May 20 15:24:25 BST 2015,4093,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-67
Wed May 20 15:24:26 BST 2015,4094,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-80
Wed May 20 15:24:27 BST 2015,4095,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-78
Wed May 20 15:24:28 BST 2015,4096,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-73,DD:C7:A7:28:92:8F,-76
Wed May 20 15:24:29 BST 2015,4097,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-74
Wed May 20 15:24:30 BST 2015,4098,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-81
Wed May 20 15:24:31 BST 2015,4099,C4:A7:11:A1:77:3D,-62,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-70
Wed May 20 15:24:32 BST 2015,4100,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-82
Wed May 20 15:24:33 BST 2015,4101,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:34 BST 2015,4102,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-81
Wed May 20 15:24:35 BST 2015,4103,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-79
Wed May 20 15:24:36 BST 2015,4104,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-80
Wed May 20 15:24:38 BST 2015,4105,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-73
Wed May 20 15:24:39 BST 2015,4106,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-70
Wed May 20 15:24:40 BST 2015,4107,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-77
Wed May 20 15:24:41 BST 2015,4108,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-61,DD:C7:A7:28:92:8F,-73
Wed May 20 15:24:42 BST 2015,4109,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-63,DD:C7:A7:28:92:8F,-79
Wed May 20 15:24:43 BST 2015,4110,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-79
Wed May 20 15:24:44 BST 2015,4111,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-69
Wed May 20 15:24:45 BST 2015,4112,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-63,DD:C7:A7:28:92:8F,-74
Wed May 20 15:24:46 BST 2015,4113,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-75
Wed May 20 15:24:47 BST 2015,4114,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-74
Wed May 20 15:24:48 BST 2015,4115,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-78
Wed May 20 15:24:49 BST 2015,4116,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-78
Wed May 20 15:24:50 BST 2015,4117,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-90
Wed May 20 15:24:51 BST 2015,4118,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-74
Wed May 20 15:24:52 BST 2015,4119,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-76
Wed May 20 15:24:54 BST 2015,4120,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-73
Wed May 20 15:24:55 BST 2015,4121,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-79
Wed May 20 15:24:56 BST 2015,4122,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-78
Wed May 20 15:24:57 BST 2015,4123,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-69
Wed May 20 15:24:58 BST 2015,4124,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-74
Wed May 20 15:24:59 BST 2015,4125,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:00 BST 2015,4126,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-94
Wed May 20 15:25:01 BST 2015,4127,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-81
Wed May 20 15:25:02 BST 2015,4128,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-78
Wed May 20 15:25:03 BST 2015,4129,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:04 BST 2015,4130,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-76
Wed May 20 15:25:05 BST 2015,4131,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:06 BST 2015,4132,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:07 BST 2015,4133,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:09 BST 2015,4134,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:10 BST 2015,4135,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:11 BST 2015,4136,C4:A7:11:A1:77:3D,-62,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-72
Wed May 20 15:25:12 BST 2015,4137,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-70
Wed May 20 15:25:13 BST 2015,4138,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-76
Wed May 20 15:25:14 BST 2015,4139,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:15 BST 2015,4140,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-71
Wed May 20 15:25:16 BST 2015,4141,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:17 BST 2015,4142,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-71
Wed May 20 15:25:18 BST 2015,4143,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-70
Wed May 20 15:25:19 BST 2015,4144,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-68
Wed May 20 15:25:20 BST 2015,4145,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-69
Wed May 20 15:25:21 BST 2015,4146,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-68
Wed May 20 15:25:22 BST 2015,4147,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-70
Wed May 20 15:25:24 BST 2015,4148,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-68
Wed May 20 15:25:25 BST 2015,4149,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:26 BST 2015,4150,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-73
Wed May 20 15:25:27 BST 2015,4151,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-72
Wed May 20 15:25:28 BST 2015,4152,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:29 BST 2015,4153,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-71
Wed May 20 15:25:30 BST 2015,4154,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:31 BST 2015,4155,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:32 BST 2015,4156,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:33 BST 2015,4157,C4:A7:11:A1:77:3D,-55,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-73
Wed May 20 15:25:34 BST 2015,4158,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-72
Wed May 20 15:25:35 BST 2015,4159,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-73
Wed May 20 15:25:36 BST 2015,4160,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-72
Wed May 20 15:25:38 BST 2015,4161,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-72
Wed May 20 15:25:39 BST 2015,4162,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-73
Wed May 20 15:25:40 BST 2015,4163,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-71
Wed May 20 15:25:41 BST 2015,4164,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:42 BST 2015,4165,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-76
Wed May 20 15:25:43 BST 2015,4166,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-73
Wed May 20 15:25:44 BST 2015,4167,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:45 BST 2015,4168,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-80
Wed May 20 15:25:46 BST 2015,4169,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-74
Wed May 20 15:25:47 BST 2015,4170,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-72
Wed May 20 15:25:48 BST 2015,4171,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-79
Wed May 20 15:25:49 BST 2015,4172,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-73
Wed May 20 15:25:51 BST 2015,4173,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-71
Wed May 20 15:25:52 BST 2015,4174,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-79
Wed May 20 15:25:53 BST 2015,4175,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-73
Wed May 20 15:25:54 BST 2015,4176,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-72,DD:C7:A7:28:92:8F,-81
Wed May 20 15:25:55 BST 2015,4177,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-81
Wed May 20 15:25:56 BST 2015,4178,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-83
Wed May 20 15:25:57 BST 2015,4179,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-69,DD:C7:A7:28:92:8F,-75
Wed May 20 15:25:58 BST 2015,4180,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-69
Wed May 20 15:25:59 BST 2015,4181,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-72
Wed May 20 15:26:00 BST 2015,4182,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-73
Wed May 20 15:26:01 BST 2015,4183,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-73
Wed May 20 15:26:02 BST 2015,4184,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-72
Wed May 20 15:26:03 BST 2015,4185,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-61,DD:C7:A7:28:92:8F,-73
Wed May 20 15:26:04 BST 2015,4186,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-73
Wed May 20 15:26:05 BST 2015,4187,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-73
Wed May 20 15:26:06 BST 2015,4188,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-73
Wed May 20 15:26:07 BST 2015,4189,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-73
Wed May 20 15:26:09 BST 2015,4190,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-71
Wed May 20 15:26:10 BST 2015,4191,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-70
Wed May 20 15:26:11 BST 2015,4192,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-74
Wed May 20 15:26:12 BST 2015,4193,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-78
Wed May 20 15:26:13 BST 2015,4194,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-76
Wed May 20 15:26:14 BST 2015,4195,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-65,DD:C7:A7:28:92:8F,-79
Wed May 20 15:26:15 BST 2015,4196,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-70,DD:C7:A7:28:92:8F,-72
Wed May 20 15:26:16 BST 2015,4197,DD:C7:A7:28:92:8F,-60,C4:A7:11:A1:77:3D,-62,D2:39:1D:79:43:7B,-66
Wed May 20 15:26:17 BST 2015,4198,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-80
Wed May 20 15:26:18 BST 2015,4199,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-83
Wed May 20 15:26:19 BST 2015,4200,C4:A7:11:A1:77:3D,-59,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-84
Wed May 20 15:26:20 BST 2015,4201,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-82
Wed May 20 15:26:21 BST 2015,4202,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-67,DD:C7:A7:28:92:8F,-82
Wed May 20 15:26:22 BST 2015,4203,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-64,DD:C7:A7:28:92:8F,-82
Wed May 20 15:26:23 BST 2015,4204,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-71,DD:C7:A7:28:92:8F,-77
Wed May 20 15:26:24 BST 2015,4205,C4:A7:11:A1:77:3D,-60,D2:39:1D:79:43:7B,-66,DD:C7:A7:28:92:8F,-75
Wed May 20 15:26:25 BST 2015,4206,C4:A7:11:A1:77:3D,-61,D2:39:1D:79:43:7B,-68,DD:C7:A7:28:92:8F,-77
